person,personLabel,arTitle,image
http://www.wikidata.org/entity/Q108842763,فاطمة الزهراء عمور,فاطمة الزهراء عمور,http://commons.wikimedia.org/wiki/Special:FilePath/Fatim-Zahra%20Ammor%202022%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q108846334,ليلى بنعلي,ليلى بنعلي,http://commons.wikimedia.org/wiki/Special:FilePath/Minister%20Leila%20Benali.jpg
http://www.wikidata.org/entity/Q108847159,محمد عبد الجليل,محمد عبد الجليل,
http://www.wikidata.org/entity/Q108880781,النعم ميارة,النعم ميارة,http://commons.wikimedia.org/wiki/Special:FilePath/Enaam%20Mayara.png
http://www.wikidata.org/entity/Q109257263,علي بوطوالة,علي بوطوالة,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Boutouala.jpg
http://www.wikidata.org/entity/Q109258323,أحمد بلخيري,أحمد بلخيري,
http://www.wikidata.org/entity/Q109258691,بوبكر جضاهيم,بوبكر جضاهيم,
http://www.wikidata.org/entity/Q109259663,بودير,بودير,
http://www.wikidata.org/entity/Q109259978,طه الحيرش,طه الحيرش,
http://www.wikidata.org/entity/Q109327842,عبد الصمد الزلزولي,عبد الصمد الزلزولي,http://commons.wikimedia.org/wiki/Special:FilePath/AbdeEz.jpg
http://www.wikidata.org/entity/Q109500428,أنس بسبوسي,أنس بسبوسي,
http://www.wikidata.org/entity/Q109500428,أنس بسبوسي,أنس بسبوسي,
http://www.wikidata.org/entity/Q109535643,نهيلة عارف,نهيلة عارف,
http://www.wikidata.org/entity/Q109567484,محمد حريمات,محمد حريمات,
http://www.wikidata.org/entity/Q109648798,نزهة رحيل,نزهة رحيل,
http://www.wikidata.org/entity/Q109649898,عزيز الفاضلي,عزيز الفاضلي,
http://www.wikidata.org/entity/Q109696181,مليكة الخالدي,مليكة الخالدي,
http://www.wikidata.org/entity/Q109796562,مبارك الفيلالي,مبارك الفيلالي,
http://www.wikidata.org/entity/Q109914274,سامية فكري,سامية فكري,http://commons.wikimedia.org/wiki/Special:FilePath/SamiaFikri.png
http://www.wikidata.org/entity/Q110203470,إدريس كريمي,إدريس كريمي,
http://www.wikidata.org/entity/Q110288848,إلياس سبعاوي,إلياس سبعاوي,http://commons.wikimedia.org/wiki/Special:FilePath/Feyenoord%20-%20GAE%20-%2053334501843%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q110316852,أسامة ترغلين,أسامة ترغلين,
http://www.wikidata.org/entity/Q110373053,منتصر لحتمي,منتصر لحتمي,
http://www.wikidata.org/entity/Q110486207,عمر دخوش,عمر دخوش,
http://www.wikidata.org/entity/Q110486207,عمر دخوش,عمر دخوش,
http://www.wikidata.org/entity/Q111229009,Khadija Oussat,خديجة أوسات,
http://www.wikidata.org/entity/Q111233422,غاني قباج,غاني قباج,
http://www.wikidata.org/entity/Q111233422,غاني قباج,غاني قباج,
http://www.wikidata.org/entity/Q111248664,لمياء بومهدي,لمياء بومهدي,http://commons.wikimedia.org/wiki/Special:FilePath/Lamia%20Boumehdi%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q111306315,سناء طاهر,سناء طاهر,
http://www.wikidata.org/entity/Q111370071,نفيسة السباعي,نفيسة السباعي,
http://www.wikidata.org/entity/Q111495099,مونية لمكيمل,مونية لمكيمل,http://commons.wikimedia.org/wiki/Special:FilePath/Mounia%20Lamkimel.jpg
http://www.wikidata.org/entity/Q28716153,إلهام زايد,إلهام زايد,
http://www.wikidata.org/entity/Q28716274,عباس مصطفى عمار,عباس مصطفى عمار,http://commons.wikimedia.org/wiki/Special:FilePath/Abbas%20mustafa%20ammar.jpg
http://www.wikidata.org/entity/Q28716314,عبده الوزير,عبده الوزير,
http://www.wikidata.org/entity/Q28716317,ريم مصطفى,ريم مصطفى,
http://www.wikidata.org/entity/Q28716574,عبد الخالق صالح,عبد الخالق صالح,
http://www.wikidata.org/entity/Q28716683,شيماء سيف,شيماء سيف,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B4%D9%8A%D9%85%D8%A7%D8%A1%20%D8%B3%D9%8A%D9%81.png
http://www.wikidata.org/entity/Q28716694,مي القاضي,مي القاضي,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%8A%20%D8%A7%D9%84%D9%82%D8%A7%D8%B6%D9%8A.jpg
http://www.wikidata.org/entity/Q28716872,حمادة بركات,حمادة بركات,
http://www.wikidata.org/entity/Q28716908,إنجي خطاب,إنجي خطاب,http://commons.wikimedia.org/wiki/Special:FilePath/Engy%20Khattab%2C%20ElFagr%20News%20-%20Mar%2021%2C%202018.jpg
http://www.wikidata.org/entity/Q28717001,فايز حلاوة,فايز حلاوة,
http://www.wikidata.org/entity/Q28717257,رضا إدريس,رضا إدريس (ممثل),
http://www.wikidata.org/entity/Q28717445,أحمد يحيى,أحمد يحيى (ممثل),
http://www.wikidata.org/entity/Q28717446,محمد الصاوي,محمد الصاوي (ممثل),http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%B5%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D9%85%D9%85%D8%AB%D9%84.png
http://www.wikidata.org/entity/Q28717466,أحمد أمين,أحمد أمين (ممثل),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%85%D8%AF%20%D8%A3%D9%85%D9%8A%D9%86.png
http://www.wikidata.org/entity/Q28717469,بسنت شوقي,بسنت شوقي,
http://www.wikidata.org/entity/Q28717659,محمد صادق,محمد صادق (كاتب),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%A6%D9%8A%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%B5%D8%A7%D8%AF%D9%82.jpg
http://www.wikidata.org/entity/Q28736604,محمد مهران,محمد مهران,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D9%85%D9%87%D8%B1%D8%A7%D9%86%20-%20%D9%85%D8%B3%D9%84%D8%B3%D9%84%20%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%8A.png
http://www.wikidata.org/entity/Q28736675,محرم فؤاد,محرم فؤاد,http://commons.wikimedia.org/wiki/Special:FilePath/Hassan%20wa%20Nayima.jpg
http://www.wikidata.org/entity/Q28754069,أحمد جمعة,أحمد جمعة (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q28782660,محمود أحمد رزق,محمود أحمد رزق,
http://www.wikidata.org/entity/Q110966665,محمد حدو الشيكر,محمد حدو الشيكر,
http://www.wikidata.org/entity/Q110971659,أمين سلامة,أمين سلامة (لاعب كرة قدم مغربي),
http://www.wikidata.org/entity/Q110993553,صلاح أبليوني,صلاح أبليوني,
http://www.wikidata.org/entity/Q111051084,سفيان بنجديدة,سفيان بنجديدة,
http://www.wikidata.org/entity/Q111227305,وفاء نشع,وفاء نشع,
http://www.wikidata.org/entity/Q41187741,هشام رمضان,هشام رمضان,
http://www.wikidata.org/entity/Q41187764,هاني سرحان,هاني سرحان,http://commons.wikimedia.org/wiki/Special:FilePath/Hani%20Sarhan%2C%20ElFagr%20News%20-%20Mar%2026%2C%202017.jpg
http://www.wikidata.org/entity/Q41187975,نبيل عماد,نبيل عماد,
http://www.wikidata.org/entity/Q41250833,أحمد رمضان,أحمد رمضان,
http://www.wikidata.org/entity/Q41251799,إسلام عيسى,إسلام عيسى (لاعب كرة قدم),
http://www.wikidata.org/entity/Q41315641,خالد الشيباني,خالد الشيباني,
http://www.wikidata.org/entity/Q119960944,حمزة إكمان,حمزة إكمان,http://commons.wikimedia.org/wiki/Special:FilePath/Hamza%20Igamane%202025.jpg
http://www.wikidata.org/entity/Q120051246,عثمان الإدريسي الرحالي,عثمان الإدريسي الرحالي,
http://www.wikidata.org/entity/Q120373298,أيمن الوافي,أيمن الوافي,
http://www.wikidata.org/entity/Q120402902,أكرم النقاش,أكرم النقاش,
http://www.wikidata.org/entity/Q120411635,سيف الدين شلاغمو,سيف الدين شلاغمو,
http://www.wikidata.org/entity/Q113297886,رقية ماغي,رقية ماغي,http://commons.wikimedia.org/wiki/Special:FilePath/Rikia%20%28cropped%29.png
http://www.wikidata.org/entity/Q113297886,رقية ماغي,رقية ماغي,http://commons.wikimedia.org/wiki/Special:FilePath/Rikia%20%28cropped%29.png
http://www.wikidata.org/entity/Q39079144,محمد ممدوح (لاعب كرة قدم),محمد ممدوح (لاعب كرة قدم),
http://www.wikidata.org/entity/Q39079287,محمد حسن (لاعب كرة قدم مصري),محمد حسن (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q39161023,عمر صلاح,عمر صلاح,
http://www.wikidata.org/entity/Q39396117,أحمد ياسر ريان,أحمد ياسر ريان,
http://www.wikidata.org/entity/Q39523830,مجدي بدر,مجدي بدر,
http://www.wikidata.org/entity/Q39523859,فتحي سعد,فتحي سعد,http://commons.wikimedia.org/wiki/Special:FilePath/Fathi%20Saad.png
http://www.wikidata.org/entity/Q39523875,محمد علي رزق,محمد علي رزق,
http://www.wikidata.org/entity/Q39523890,محمد فؤاد عبد الحميد,محمد فؤاد عبد الحميد,
http://www.wikidata.org/entity/Q39524497,كامل أنور,كامل أنور,
http://www.wikidata.org/entity/Q39659861,أحمد فيليكس,أحمد فيليكس,
http://www.wikidata.org/entity/Q39789490,محمد عبد السلام (لاعب كرة قدم مواليد 1987),محمد عبد السلام (لاعب كرة قدم مواليد 1987),
http://www.wikidata.org/entity/Q40038535,شريف مدحت,شريف مدحت,
http://www.wikidata.org/entity/Q40140983,محمد مسعد,محمد مسعد (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q40376267,عبير فاروق,عبير فاروق,
http://www.wikidata.org/entity/Q40377815,عادل عبد الرازق,عادل عبد الرازق,
http://www.wikidata.org/entity/Q40651457,طارق سالم,طارق سالم (لاعب كرة قدم),
http://www.wikidata.org/entity/Q40691329,شريف دابو,شريف دابو,
http://www.wikidata.org/entity/Q40795205,أحمد عفيفي (لاعب كرة قدم),أحمد عفيفي (لاعب كرة قدم),
http://www.wikidata.org/entity/Q41023561,مهند لاشين,مهند لاشين,
http://www.wikidata.org/entity/Q41080910,أميرة محمد علي,أميرة محمد علي,http://commons.wikimedia.org/wiki/Special:FilePath/Hart%20aber%20fair%202024-08-05-0454.jpg
http://www.wikidata.org/entity/Q41187188,محمد رمضان (لاعب كرة قدم مصري),محمد رمضان (لاعب كرة قدم مواليد 1990),
http://www.wikidata.org/entity/Q41187286,فادي نجاح,فادي نجاح,
http://www.wikidata.org/entity/Q41187670,عصام ثروت,عصام ثروت,
http://www.wikidata.org/entity/Q41187732,محمد عنتر,محمد عنتر,
http://www.wikidata.org/entity/Q28923647,سارة أبي كنعان,سارة أبي كنعان,
http://www.wikidata.org/entity/Q28923659,أحمد راسم,أحمد راسم (ممثل),
http://www.wikidata.org/entity/Q28923674,هشام نور,هشام نور,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%87%D8%B4%D8%A7%D9%85%20%D9%86%D9%88%D8%B1%20%D9%85%D9%86%20%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC%20%D8%A3%D9%86%D8%A7%20%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%8A%20%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%88%D8%A7%D8%AA%D9%8A.jpg
http://www.wikidata.org/entity/Q28923674,هشام نور,هشام نور,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%87%D8%B4%D8%A7%D9%85%20%D9%86%D9%88%D8%B1%20%D9%85%D9%86%20%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC%20%D8%A3%D9%86%D8%A7%20%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%8A%20%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%88%D8%A7%D8%AA%D9%8A.jpg
http://www.wikidata.org/entity/Q28923721,وفاء قمر,وفاء قمر,
http://www.wikidata.org/entity/Q28923722,لمياء كرم,لمياء كرم,
http://www.wikidata.org/entity/Q28936321,هشام عرفات,هشام عرفات,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%87%D8%B4%D8%A7%D9%85%20%D8%B9%D8%B1%D9%81%D8%A7%D8%AA.png
http://www.wikidata.org/entity/Q28936328,زهرة رامي,زهرة رامي,
http://www.wikidata.org/entity/Q29021096,هايدي موسى,هايدي موسى,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%87%D8%A7%D9%8A%D8%AF%D9%8A%20%D9%85%D9%88%D8%B3%D9%89%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q29021096,هايدي موسى,هايدي موسى,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%87%D8%A7%D9%8A%D8%AF%D9%8A%20%D9%85%D9%88%D8%B3%D9%89%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q29052546,ياسمين الرشيدي,ياسمين الرشيدي,
http://www.wikidata.org/entity/Q29160148,أحمد خالد رفعت,أحمد خالد (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q29160429,حمادة الغنام,حمادة الغنام,
http://www.wikidata.org/entity/Q29160803,حسام غالي (لاعب كرة قدم ، مواليد 1993),حسام غالي (لاعب كرة قدم مواليد 1993),
http://www.wikidata.org/entity/Q29161037,محمود غالي,محمود غالي,
http://www.wikidata.org/entity/Q29161631,حسام فتحي,حسام فتحي,
http://www.wikidata.org/entity/Q111772528,محمد باسو,محمد باسو,
http://www.wikidata.org/entity/Q111792415,سلوى زرهان,سلوى زرهان,
http://www.wikidata.org/entity/Q112072482,عبد الله فرح,عبد الله فرح,http://commons.wikimedia.org/wiki/Special:FilePath/Abdellah%20Farah%2020220810%203%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q112108705,الشرقي البحري,الشرقي البحري,
http://www.wikidata.org/entity/Q112310385,مولاي أحمد الصابونجي,مولاي أحمد الصابونجي,
http://www.wikidata.org/entity/Q112336636,حسن عبابو,حسن عبابو,
http://www.wikidata.org/entity/Q112791100,نسرين الشاد,نسرين الشاد,http://commons.wikimedia.org/wiki/Special:FilePath/NesryneElChadWiki.png
http://www.wikidata.org/entity/Q113192415,صوفيا بوفتيني,صوفيا بوفتيني,http://commons.wikimedia.org/wiki/Special:FilePath/Bouftini.jpg
http://www.wikidata.org/entity/Q113254376,فاطمة الزهراء دهموس,فاطمة الزهراء دهموس,
http://www.wikidata.org/entity/Q113258856,شيماء مرتجي,شيماء مرتجي,http://commons.wikimedia.org/wiki/Special:FilePath/Chaymaa%20Mourtaji%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q113273779,هند حسناوي,هند حسناوي,
http://www.wikidata.org/entity/Q28782737,طارق طه,طارق طه,
http://www.wikidata.org/entity/Q28792402,عبد الرحمن فاروق,عبد الرحمن فاروق,
http://www.wikidata.org/entity/Q28840775,محمد أبو جودة,محمود أبو جودة,
http://www.wikidata.org/entity/Q28840854,محمد طارق أبو العز,محمد طارق أبو العز,
http://www.wikidata.org/entity/Q28840954,إبراهيم عبد القوي,إبراهيم عبد القوي,
http://www.wikidata.org/entity/Q28841424,عاصم صلاح,عاصم صلاح,
http://www.wikidata.org/entity/Q28841491,معتمد محسن,معتمد محسن,
http://www.wikidata.org/entity/Q28843583,رشاد فاروق,رشاد فاروق,
http://www.wikidata.org/entity/Q28843596,كريم مسعد,كريم مسعد,
http://www.wikidata.org/entity/Q28843609,محمد أشرف محمد,محمد أشرف روقا,
http://www.wikidata.org/entity/Q28843621,محمد جمال سيد,محمد جمال سيد,
http://www.wikidata.org/entity/Q28843625,أحمد صبري محمد,أحمد صبري محمد,
http://www.wikidata.org/entity/Q28843633,بلال جمال,بلال جمال,
http://www.wikidata.org/entity/Q28843675,إسلام جمال محمد,إسلام جمال (لاعب كرة قدم، مواليد 1994),
http://www.wikidata.org/entity/Q28846232,محمد شريف,محمد شريف,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Sherif.png
http://www.wikidata.org/entity/Q28846357,محمود عبد المنعم شوقي,محمود عبد المنعم شوقي,
http://www.wikidata.org/entity/Q28846367,محمود مرعي عبد الفضيل,محمود مرعي عبد الفضيل,
http://www.wikidata.org/entity/Q28858986,خالد عيد,خالد عيد,
http://www.wikidata.org/entity/Q28912784,وليد عبد العزيز,وليد عبد العزيز (حارس مرمى),
http://www.wikidata.org/entity/Q28912855,وائل عبد الستار,وائل عبد الستار,
http://www.wikidata.org/entity/Q28923554,هيثم العشري,هيثم العشري,
http://www.wikidata.org/entity/Q28923557,محمود حمدي الونش,محمود حمدي الونش,http://commons.wikimedia.org/wiki/Special:FilePath/Hamdy.jpg
http://www.wikidata.org/entity/Q28923572,جيهان الناصر,جيهان الناصر,
http://www.wikidata.org/entity/Q28923602,محمد رشاد,محمد رشاد,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%B1%D8%B4%D8%A7%D8%AF.jpg
http://www.wikidata.org/entity/Q28923615,مجدي أحمد علي,مجدي أحمد علي,http://commons.wikimedia.org/wiki/Special:FilePath/Magdy%20Ahmed%20Ali.png
http://www.wikidata.org/entity/Q28923615,مجدي أحمد علي,مجدي أحمد علي,http://commons.wikimedia.org/wiki/Special:FilePath/Magdy%20Ahmed%20Ali%202.png
http://www.wikidata.org/entity/Q28923642,علي المصيلحي,علي المصيلحي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D9%84%D9%8A%20%D9%85%D8%B5%D9%8A%D9%84%D8%AD%D9%8A.jpg
http://www.wikidata.org/entity/Q32079571,عمرو سمير,عمرو سمير,
http://www.wikidata.org/entity/Q32522554,قسمت شيرين,قسمت شيرين,
http://www.wikidata.org/entity/Q33046612,رامي صبري,رامي صبري (لاعب كرة قدم),
http://www.wikidata.org/entity/Q33080779,مينا مسعود,مينا مسعود,http://commons.wikimedia.org/wiki/Special:FilePath/Run%20This%20Town%20cast%20-%20Mena%20Massoud%20%2833463322988%29.jpg
http://www.wikidata.org/entity/Q33080779,مينا مسعود,مينا مسعود,http://commons.wikimedia.org/wiki/Special:FilePath/Run%20This%20Town%20cast%20-%20Mena%20Massoud%20%2833463322988%29.jpg
http://www.wikidata.org/entity/Q34379310,هبة عبد الجواد,هبة عبد الجواد,
http://www.wikidata.org/entity/Q35344668,محمد رفيع,محمد رفيع,
http://www.wikidata.org/entity/Q35346144,يوسف محمد مشعل,يوسف محمد مشعل,
http://www.wikidata.org/entity/Q35346671,أحمد مدبولي,أحمد مدبولي,
http://www.wikidata.org/entity/Q35366816,عطية عويس,عطية عويس,
http://www.wikidata.org/entity/Q35367187,سامي عطايا,سامي عطايا,
http://www.wikidata.org/entity/Q35368926,منى قطان,منى قطان (ممثلة),
http://www.wikidata.org/entity/Q119581240,نفيسة الدكالي,نفيسة الدكالي,
http://www.wikidata.org/entity/Q35368993,ثراء جبيل,ثراء جبيل,
http://www.wikidata.org/entity/Q35369408,بتول عرفة,بتول عرفة,http://commons.wikimedia.org/wiki/Special:FilePath/Batoul%20arafa.jpg
http://www.wikidata.org/entity/Q35369629,سارة درزاوي,سارة درزاوي,
http://www.wikidata.org/entity/Q35371028,محمد صبيح,محمد صبيح (ممثل),
http://www.wikidata.org/entity/Q35371180,حلمي هلالي,حلمي هلالي,
http://www.wikidata.org/entity/Q35371982,محمد الديب,محمد الديب (ممثل),
http://www.wikidata.org/entity/Q35583256,ياسمين علي,ياسمين علي,
http://www.wikidata.org/entity/Q35584761,صافيناز الجندي,صافيناز الجندي,
http://www.wikidata.org/entity/Q35585793,بطرس غالي,بطرس غالي (ممثل),
http://www.wikidata.org/entity/Q35676061,محمد بسيوني,محمد بسيوني (لاعب كرة قدم مواليد 1989),
http://www.wikidata.org/entity/Q35824870,صفا الجميل,صفا الجميل,
http://www.wikidata.org/entity/Q35841433,حمدي فتحي,حمدي فتحي,http://commons.wikimedia.org/wiki/Special:FilePath/Hamdy%20Fathy.png
http://www.wikidata.org/entity/Q35973658,صلاح محسن,صلاح محسن,
http://www.wikidata.org/entity/Q36490731,محمود عطية (لاعب كرة قدم مواليد 1984),محمود عطية (لاعب كرة قدم مواليد 1984),
http://www.wikidata.org/entity/Q36633187,فتحية محمود,فتحية محمود,
http://www.wikidata.org/entity/Q36633187,فتحية محمود,فتحية محمود,
http://www.wikidata.org/entity/Q36823852,فهمي أمان,فهمي أمان,
http://www.wikidata.org/entity/Q36849736,عادل بلال,عادل بلال,
http://www.wikidata.org/entity/Q37321294,شهاب محمد,شهاب محمد,
http://www.wikidata.org/entity/Q37467075,أحمد فتحي ضيف,أحمد فتحي ضيف,
http://www.wikidata.org/entity/Q37530705,محمد شاكر المرقبي,محمد شاكر المرقبي,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Shaker%20El-Markabi.jpg
http://www.wikidata.org/entity/Q37530901,بهيجة المهدي,بهيجة المهدي,
http://www.wikidata.org/entity/Q37530921,زكية إبراهيم,زكية إبراهيم,
http://www.wikidata.org/entity/Q37657827,محمود فتحي,محمود فتحي,
http://www.wikidata.org/entity/Q37888993,إبراهيم هلال,إبراهيم هلال (لاعب كرة قدم),
http://www.wikidata.org/entity/Q37889150,إسلام أبو قفة,إسلام أبو قفة,
http://www.wikidata.org/entity/Q38005252,عماد علاء,عماد علاء,
http://www.wikidata.org/entity/Q38049206,نادر إل عشري,نادر إل عشري,
http://www.wikidata.org/entity/Q38093447,محمد محسن,محمد محسن (لاعب كرة قدم),
http://www.wikidata.org/entity/Q38460388,كريم مونك,كريم مونك,
http://www.wikidata.org/entity/Q38989404,محمد مجدي (لاعب كرة قدم، مواليد 1993),محمد مجدي (لاعب كرة قدم، مواليد 1993),
http://www.wikidata.org/entity/Q39039458,أسامة أبو الخير,أسامة أبو الخير,
http://www.wikidata.org/entity/Q39079131,محمد إبراهيم (لاعب كرة قدم مصري),محمد إبراهيم (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q117459725,ياسمين زهير,ياسمين زهير,http://commons.wikimedia.org/wiki/Special:FilePath/Zouhir.jpg
http://www.wikidata.org/entity/Q117547612,مصطفى لمودن,مصطفى لمودن,
http://www.wikidata.org/entity/Q118142192,توكرات أولت عيسى,توكرات أولت عيسى,
http://www.wikidata.org/entity/Q118216324,محمد سالم الشرقاوي,محمد سالم الشرقاوي,
http://www.wikidata.org/entity/Q118545596,طه بنغوزيل,طه بنغوزيل,
http://www.wikidata.org/entity/Q118582849,عبد الحميد آيت بودلال,عبد الحميد آيت بودلال,
http://www.wikidata.org/entity/Q118611620,محمد الحموني,محمد الحموني,
http://www.wikidata.org/entity/Q118945216,منير ليموري,منير ليموري,
http://www.wikidata.org/entity/Q119410040,عبد الله الريحاني,عبد الله الريحاني,
http://www.wikidata.org/entity/Q119411210,سليم الجباري,سليم الجباري,
http://www.wikidata.org/entity/Q29574353,جان مسيحة,جان مسيحة,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Messiha%2C%20mars%202022%20%2852104100348%29.jpg
http://www.wikidata.org/entity/Q30080849,أحمد السنباطي,أحمد السنباطي,
http://www.wikidata.org/entity/Q30080849,أحمد السنباطي,أحمد السنباطي,
http://www.wikidata.org/entity/Q30081060,رانيا المشاط,رانيا المشاط,http://commons.wikimedia.org/wiki/Special:FilePath/Rania%20Al-Mashat%20-%20Global%20Summit%202019%20-%20%2840569022903%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q30081475,جوري بكر,جوري بكر,http://commons.wikimedia.org/wiki/Special:FilePath/Jory%20Bakr%2C%20WADA7%20-%20Jul%2021%2C%202021.jpg
http://www.wikidata.org/entity/Q30081680,ميرفت سعيد,ميرفت سعيد,
http://www.wikidata.org/entity/Q30081818,أحمد محمد زويل,أحمد محمد زويل,
http://www.wikidata.org/entity/Q30082421,هشام جمال,هشام جمال,http://commons.wikimedia.org/wiki/Special:FilePath/Hisham%20Gamal.png
http://www.wikidata.org/entity/Q30082421,هشام جمال,هشام جمال,http://commons.wikimedia.org/wiki/Special:FilePath/Hisham%20Gamal.png
http://www.wikidata.org/entity/Q30082981,وفيق فهمي,وفيق فهمي,
http://www.wikidata.org/entity/Q30088261,عماد السيد,عماد السيد,
http://www.wikidata.org/entity/Q30301517,تامينو,تامينو,http://commons.wikimedia.org/wiki/Special:FilePath/Tamino%20%282017%29.jpg
http://www.wikidata.org/entity/Q30308964,مصطفى الكيلاني,مصطفى الكيلاني,
http://www.wikidata.org/entity/Q30309145,المرسي أبو العباس,المرسي أبو العباس (ممثل),
http://www.wikidata.org/entity/Q30314594,سعاد محاسن,سعاد محاسن (مغنية مصرية),
http://www.wikidata.org/entity/Q30314712,عبد الله حفني,عبد الله حفني,
http://www.wikidata.org/entity/Q30314800,فتوح أحمد,فتوح أحمد,
http://www.wikidata.org/entity/Q30338953,سارة الشامي,سارة الشامي,
http://www.wikidata.org/entity/Q31075855,محمود الزهيري,محمود الزهيري,
http://www.wikidata.org/entity/Q31076011,هند عبد الحليم,هند عبد الحليم,
http://www.wikidata.org/entity/Q31077472,زكي مراد,زكي مراد (مغني),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B2%D9%83%D9%8A%20%D9%85%D8%B1%D8%A7%D8%AF%20%28%D9%85%D8%BA%D9%86%D9%8A%29.jpg
http://www.wikidata.org/entity/Q31077558,هشام منصور,هشام منصور (كاتب),
http://www.wikidata.org/entity/Q31797137,سمير ولي الدين,سمير ولي الدين,
http://www.wikidata.org/entity/Q31797438,منير الفنجري,منير الفنجري,
http://www.wikidata.org/entity/Q31797442,Q31797442,فخري عازر,
http://www.wikidata.org/entity/Q115977962,يانيس حنين,يانيس حنين,
http://www.wikidata.org/entity/Q116003975,حمزة هنوري,حمزة هنوري,
http://www.wikidata.org/entity/Q116194586,شاهين فان بوهيمن,شاهين فان بوهيمن,
http://www.wikidata.org/entity/Q29161977,محمد جودة (لاعب كرة قدم ، مواليد 1991),محمد جودة (لاعب كرة قدم مواليد 1991),
http://www.wikidata.org/entity/Q29162276,محمد جابر,محمد جابر (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q29162517,محمد جمال,محمد جمال (لاعب كرة قدم مواليد 1995),
http://www.wikidata.org/entity/Q29162779,إسلام طارق,إسلام طارق,
http://www.wikidata.org/entity/Q29168503,عبد الله جمعة عواض,عبد الله جمعة عواض,
http://www.wikidata.org/entity/Q29206737,محمود صلاح,محمود صلاح (لاعب كرة قدم),
http://www.wikidata.org/entity/Q29512561,أحمد عبد الله طعيمة,أحمد عبد الله طعيمة,
http://www.wikidata.org/entity/Q29512834,جيهان أنور,جيهان أنور,
http://www.wikidata.org/entity/Q29514393,وداد أنطوان,وداد أنطوان,
http://www.wikidata.org/entity/Q29514397,هبة هجرس,هبة هجرس,
http://www.wikidata.org/entity/Q29514419,زينب السبكي,زينب السبكي,
http://www.wikidata.org/entity/Q29514428,فاطمة إبراهيم,فاطمة إبراهيم,
http://www.wikidata.org/entity/Q29514433,محمد هشام عامر,محمد هشام عامر,
http://www.wikidata.org/entity/Q29514446,مدحت تيخا,مدحت تيخا,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AF%D8%AD%D8%AA%20%D8%AA%D9%8A%D8%AE%D8%A7.png
http://www.wikidata.org/entity/Q29514883,نبيلة عريان,نبيلة عريان,http://commons.wikimedia.org/wiki/Special:FilePath/Nmerian2017.jpg
http://www.wikidata.org/entity/Q29514883,نبيلة عريان,نبيلة عريان,http://commons.wikimedia.org/wiki/Special:FilePath/Nmerian2017.jpg
http://www.wikidata.org/entity/Q29530343,حامد مرسي,حامد مرسي,
http://www.wikidata.org/entity/Q113457924,فاطمة الزهراء عكيف,فاطمة الزهراء عكيف,
