person,personLabel,arTitle,image
http://www.wikidata.org/entity/Q3218480,لطيفة العابدة,لطيفة العابدة,
http://www.wikidata.org/entity/Q3218483,لطيفة رأفت,لطيفة رأفت,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%84%D8%B7%D9%8A%D9%81%D8%A9%20%D8%B1%D8%A3%D9%81%D8%AA.jpg
http://www.wikidata.org/entity/Q3218483,لطيفة رأفت,لطيفة رأفت,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%84%D8%B7%D9%8A%D9%81%D8%A9%20%D8%B1%D8%A3%D9%81%D8%AA.jpg
http://www.wikidata.org/entity/Q3237501,الحاج بلعيد,الحاج بلعيد,
http://www.wikidata.org/entity/Q3272330,محمد بوستة,محمد بوستة,http://commons.wikimedia.org/wiki/Special:FilePath/Boucetta.jpg
http://www.wikidata.org/entity/Q3272331,محمد الدويري,محمد الدويري,
http://www.wikidata.org/entity/Q3272334,محمد آل خليفة,محمد الخليفة (سياسي),
http://www.wikidata.org/entity/Q3277762,المحجوبي أحرضان,المحجوبي أحرضان,http://commons.wikimedia.org/wiki/Special:FilePath/Mahjoubi%20Aherdane.jpg
http://www.wikidata.org/entity/Q3277781,محمود عرشان,محمود عرشان,
http://www.wikidata.org/entity/Q3282080,مليكة الفاسي,مليكة الفاسي,
http://www.wikidata.org/entity/Q3285062,مأمون الطاهري,مأمون الطاهري,
http://www.wikidata.org/entity/Q3286576,المنصوري بنعلي,المنصوري بنعلي,http://commons.wikimedia.org/wiki/Special:FilePath/MansouriBenAli1.jpg
http://www.wikidata.org/entity/Q3303190,المعطي بنقدور,المعطي بنقدور,
http://www.wikidata.org/entity/Q3304467,مهدي عزيم,مهدي عزيم,http://commons.wikimedia.org/wiki/Special:FilePath/Mehdi%20Azim.PNG
http://www.wikidata.org/entity/Q3304471,مهدي بن بوشتة,مهدي بن بوشتة,
http://www.wikidata.org/entity/Q3306988,مسعود الشيكر,مسعود الشيكر,
http://www.wikidata.org/entity/Q3314450,ميلود بن الهاشمي العيادي,ميلود بن الهاشمي العيادي,
http://www.wikidata.org/entity/Q3314458,ميلود الشعبي,ميلود الشعبي,http://commons.wikimedia.org/wiki/Special:FilePath/Miloud%20Chaabi.jpg
http://www.wikidata.org/entity/Q3314645,ميمونت نسلوان,ميمونت نسلوان,http://commons.wikimedia.org/wiki/Special:FilePath/Mimount%20selouane.jpg
http://www.wikidata.org/entity/Q3318288,محمد عبو,محمد عبو (سياسي مغربي),
http://www.wikidata.org/entity/Q3318298,محمد الأبيض,محمد الأبيض,http://commons.wikimedia.org/wiki/Special:FilePath/The%208%20coalition%20%28cropped%202%29.jpg
http://www.wikidata.org/entity/Q3318362,محمد عمور,محمد عمور,
http://www.wikidata.org/entity/Q6853799,محمد حمام,محمد حمام,
http://www.wikidata.org/entity/Q6853950,محمد صالح حرب,محمد صالح حرب,
http://www.wikidata.org/entity/Q6854133,محمد فريد أبو حديد,محمد فريد أبو حديد,
http://www.wikidata.org/entity/Q6854198,محمد مختار,محمد مختار,
http://www.wikidata.org/entity/Q6854973,مدكور أبو العز,مدكور أبو العز,
http://www.wikidata.org/entity/Q6858017,مصطفى الأسمر,مصطفى الأسمر,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B5%D8%B7%D9%81%D9%89%20%D8%A7%D9%84%D8%A3%D8%B3%D9%85%D8%B1.jpg
http://www.wikidata.org/entity/Q6862125,ميمي درويش,ميمي درويش,
http://www.wikidata.org/entity/Q6862129,ميمي الشربيني,ميمي الشربيني,
http://www.wikidata.org/entity/Q6866642,مكارم الديري,مكارم الديري,
http://www.wikidata.org/entity/Q6872644,ميرال الطحاوي,ميرال الطحاوي,
http://www.wikidata.org/entity/Q6881210,نبيل لوقا بباوي,نبيل لوقا بباوي,
http://www.wikidata.org/entity/Q6886501,معتز بالله عبد الفتاح,معتز بالله عبد الفتاح,
http://www.wikidata.org/entity/Q6886529,معاذ الحناوي,معاذ الحناوي,
http://www.wikidata.org/entity/Q6887225,نيفين محمد,نيفين محمد,
http://www.wikidata.org/entity/Q6889900,هشام ماجد,هشام ماجد,
http://www.wikidata.org/entity/Q6890812,مهاب سعيد,مهاب سعيد,
http://www.wikidata.org/entity/Q6890926,محمد عبد الفتاح,محمد عبد الفتاح (لاعب كرة قدم مواليد 1991),
http://www.wikidata.org/entity/Q6890949,محمد عبد الله,محمد عبد الله (لاعب كرة قدم مصري),
http://www.wikidata.org/entity/Q6890951,عبد السلام المحجوب,عبد السلام المحجوب,
http://www.wikidata.org/entity/Q6890962,محمد أبو حامد,محمد أبو حامد,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Abu%20Hamed.jpeg
http://www.wikidata.org/entity/Q6891044,عاشور الأدهم,عاشور الأدهم,
http://www.wikidata.org/entity/Q6891053,محمد عظيمة,محمد عظيمة,
http://www.wikidata.org/entity/Q6891073,محمد بسام,محمد بسام,
http://www.wikidata.org/entity/Q6891147,محمد الشامي,محمد الشامي (لاعب كرة قدم، مواليد 1993),
http://www.wikidata.org/entity/Q6891165,محمد الديب,محمد الديب,
http://www.wikidata.org/entity/Q6891178,محمد عصام الدين,محمد عصام الدين (لاعب كرة قدم),
http://www.wikidata.org/entity/Q6891205,محمد فاروق,محمد فاروق (لاعب كرة قدم),http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20farouk.jpg
http://www.wikidata.org/entity/Q6891221,محمد حليم,محمد حليم,
http://www.wikidata.org/entity/Q6891289,محمد كمال,محمد كمال (سياسي),
http://www.wikidata.org/entity/Q6891289,محمد كمال,محمد كمال (سياسي),
http://www.wikidata.org/entity/Q6891315,محمد خلف,محمد خلف,
http://www.wikidata.org/entity/Q6899234,يوسف القعيد,يوسف القعيد,
http://www.wikidata.org/entity/Q6916828,مصطفى عبد الستار,مصطفى عبد الستار,
http://www.wikidata.org/entity/Q6916841,مصطفى جعفر,مصطفى جعفر,
http://www.wikidata.org/entity/Q6916850,مصطفى كمال,مصطفى كمال (حارس مرمى),
http://www.wikidata.org/entity/Q6916882,مصطفى شبيطة,مصطفى شبيطة,
http://www.wikidata.org/entity/Q6925881,مراد وهبة باشا,مراد وهبة باشا,
http://www.wikidata.org/entity/Q6932488,مدحت حسانين,مدحت حسانين,
http://www.wikidata.org/entity/Q6932507,محمد إبراهيم كامل,محمد إبراهيم كامل (وزير),
http://www.wikidata.org/entity/Q6932593,محمد مندور,محمد مندور,
http://www.wikidata.org/entity/Q6943276,مصطفى كمال مراد,مصطفى كمال مراد,
http://www.wikidata.org/entity/Q6956895,نبيل فاروق,نبيل فاروق,
http://www.wikidata.org/entity/Q6957693,نادية جمال,نادية جمال,http://commons.wikimedia.org/wiki/Special:FilePath/Nadia%20Gamal.jpg
http://www.wikidata.org/entity/Q6959062,نجيب جوهر,نجيب الهلالي جوهر,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%86%D8%AC%D9%8A%D8%A8%20%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84%D9%8A%20%D8%AC%D9%88%D9%87%D8%B1%20%D8%B1%D8%A6%D9%8A%D8%B3%20%D8%AC%D8%A7%D9%85%D8%B9%D8%A9%20%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9.jpg
http://www.wikidata.org/entity/Q6963971,نانو (لاعب كرة قدم مواليد 1985),نانو (لاعب كرة قدم مواليد 1985),
http://www.wikidata.org/entity/Q6990220,نيللي,نيللي,http://commons.wikimedia.org/wiki/Special:FilePath/Real%20pictures%20cart%20postal%20Egyptian%201970s.jpg
http://www.wikidata.org/entity/Q7061550,راجح داوود,راجح داوود,http://commons.wikimedia.org/wiki/Special:FilePath/RagehDaoud.jpg
http://www.wikidata.org/entity/Q7082847,علا غانم,علا غانم,
http://www.wikidata.org/entity/Q2439013,أحمد رمزي,أحمد رمزي (لاعب كرة قدم),
http://www.wikidata.org/entity/Q2439720,أيمن طاهر,أيمن طاهر,
http://www.wikidata.org/entity/Q2456904,إسماعيل صدقي,إسماعيل صدقي,http://commons.wikimedia.org/wiki/Special:FilePath/Isma%27il%20Sidqi%201932.jpg
http://www.wikidata.org/entity/Q2456929,يوسف وهبة باشا,يوسف وهبة باشا,http://commons.wikimedia.org/wiki/Special:FilePath/Youssef%20Wahba%20Pasha.jpg
http://www.wikidata.org/entity/Q2482127,حسن راغب,حسن راغب,
http://www.wikidata.org/entity/Q2482388,كامل مسعود,كامل مسعود,
http://www.wikidata.org/entity/Q2499975,محمد عبد الواحد,محمد عبد الواحد,
http://www.wikidata.org/entity/Q2525540,مختار التتش,مختار التتش,http://commons.wikimedia.org/wiki/Special:FilePath/Tetch.jpg
http://www.wikidata.org/entity/Q947349,سمير كمونة,سمير كمونة,
http://www.wikidata.org/entity/Q948969,محمد صبحي,محمد صبحي (لاعب كرة قدم، مواليد 1981),
http://www.wikidata.org/entity/Q950682,هاني رمزي,هاني رمزي (لاعب كرة قدم),http://commons.wikimedia.org/wiki/Special:FilePath/Ramzyenppi.JPG
http://www.wikidata.org/entity/Q954686,محمد علاء الدين,محمد علاء الدين,http://commons.wikimedia.org/wiki/Special:FilePath/Alaedin.jpg
http://www.wikidata.org/entity/Q964458,محمد حمص,محمد حمص,
http://www.wikidata.org/entity/Q968542,بشير عبد الصمد,بشير عبد الصمد,
http://www.wikidata.org/entity/Q980418,فاروق حسني,فاروق حسني,http://commons.wikimedia.org/wiki/Special:FilePath/Mubarak%27s%20Minister%20of%20Culture%20Farouk%20Hosni%20%D9%88%D8%B2%D9%8A%D8%B1%20%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9%20%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%20%D9%81%D8%A7%D8%B1%D9%88%D9%82%20%D8%AD%D8%B3%D9%86%D9%8A.jpg
http://www.wikidata.org/entity/Q981763,هشام طلعت مصطفى,هشام طلعت مصطفى,
http://www.wikidata.org/entity/Q981887,حسام بدراوي,حسام بدراوي,
http://www.wikidata.org/entity/Q981897,خالد عبد الله,خالد عبد الله (ممثل),http://commons.wikimedia.org/wiki/Special:FilePath/Khalid%20Abdalla.JPG
http://www.wikidata.org/entity/Q981905,فريد شوقي,فريد شوقي,http://commons.wikimedia.org/wiki/Special:FilePath/Farid%20Shawqi.jpg
http://www.wikidata.org/entity/Q981909,محمود الخطيب,محمود الخطيب,http://commons.wikimedia.org/wiki/Special:FilePath/Mahmoud%20El-Khatib%20%281977%29.jpg
http://www.wikidata.org/entity/Q983586,محمد صدقي سليمان,محمد صدقي سليمان,
http://www.wikidata.org/entity/Q988596,الحادجي با,الحادجي با,http://commons.wikimedia.org/wiki/Special:FilePath/El-Hadji%20Ba%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q1026624,خالد محيي الدين,خالد محيي الدين,http://commons.wikimedia.org/wiki/Special:FilePath/Khalid%20Muhyi%20al-Din-1952-54.jpg
http://www.wikidata.org/entity/Q1429065,سيد بدرية,سيد بدرية,http://commons.wikimedia.org/wiki/Special:FilePath/Sayed%20Badreya%202009.jpg
http://www.wikidata.org/entity/Q1438531,نيللي كريم,نيللي كريم,http://commons.wikimedia.org/wiki/Special:FilePath/Nelly%20Karim.jpg
http://www.wikidata.org/entity/Q1496485,جودت الملط,جودت الملط,
http://www.wikidata.org/entity/Q1507708,جورج خوري,جورج خوري (ممثل),
http://www.wikidata.org/entity/Q1522911,سعد سمير,سعد سمير,
http://www.wikidata.org/entity/Q1531391,محمد نجم,محمد نجم,
http://www.wikidata.org/entity/Q1532153,المنتصر بالله,المنتصر بالله (ممثل),
http://www.wikidata.org/entity/Q1532170,حاتم ذو الفقار,حاتم ذو الفقار,
http://www.wikidata.org/entity/Q1645299,سمير صبري,سمير صبري (لاعب كرة قدم),
http://www.wikidata.org/entity/Q1648930,حسام عرفات,حسام عرفات (لاعب كرة قدم),
http://www.wikidata.org/entity/Q1649826,مصطفى عفروتو,مصطفى عفروتو,
http://www.wikidata.org/entity/Q1651009,المقوقس,المقوقس,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad%20letter%20maqoqas%20egypt.jpg
http://www.wikidata.org/entity/Q1662552,مراد غالب,مراد غالب,
http://www.wikidata.org/entity/Q1676180,محمد سعد الكتاتني,محمد سعد الكتاتني,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20saad%20Katatni%20001.jpeg
http://www.wikidata.org/entity/Q1710304,أحمد برادة,أحمد برادة,
http://www.wikidata.org/entity/Q1722834,كمال حسن علي,كمال الدين حسن علي,http://commons.wikimedia.org/wiki/Special:FilePath/Kamal%20Hassan%20Ali%201978.jpg
http://www.wikidata.org/entity/Q1758117,محمود حمدي زقزوق,محمود حمدي زقزوق,
http://www.wikidata.org/entity/Q1764612,هاني محمود,هاني محمود (وزير),
http://www.wikidata.org/entity/Q1799274,محمد أبو تريكة,محمد أبو تريكة,http://commons.wikimedia.org/wiki/Special:FilePath/Aboutrika2011.jpg
http://www.wikidata.org/entity/Q1827299,فايزة أحمد,فايزة أحمد,http://commons.wikimedia.org/wiki/Special:FilePath/Faiza%20Ahmed%2C%201976-01.jpg
http://www.wikidata.org/entity/Q1827299,فايزة أحمد,فايزة أحمد,http://commons.wikimedia.org/wiki/Special:FilePath/Faiza%20Ahmed%2C%201976-01.jpg
http://www.wikidata.org/entity/Q1827410,ليلى مراد,ليلى مراد,http://commons.wikimedia.org/wiki/Special:FilePath/Leila%20Mourad%203.jpg
http://www.wikidata.org/entity/Q1827410,ليلى مراد,ليلى مراد,http://commons.wikimedia.org/wiki/Special:FilePath/Leila%20Mourad%203.jpg
http://www.wikidata.org/entity/Q2821000,عبد العزيز كامارا,عبد العزيز كامارا,
http://www.wikidata.org/entity/Q2827635,أحمد ولد بوسيف,أحمد ولد بوسيف,
http://www.wikidata.org/entity/Q2827638,أحمد ولد داداه,أحمد ولد داداه,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%85%D8%AF%20%D9%88%D9%84%D8%AF%20%D8%AF%D8%A7%D8%AF%D8%A7%D9%87%20%282021%29.jpg
http://www.wikidata.org/entity/Q1909,عادل رامي,عادل رامي,http://commons.wikimedia.org/wiki/Special:FilePath/Adil%20Rami%2020120611.jpg
http://www.wikidata.org/entity/Q27182,رشيدة داتي,رشيدة داتي,http://commons.wikimedia.org/wiki/Special:FilePath/Festival%20automobile%20international%202016%20-%20Photocall%20-%20043%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q42010,مروان الشماخ,مروان الشماخ,http://commons.wikimedia.org/wiki/Special:FilePath/Chamakh%20Emirates%20Cup%20cropped.jpg
http://www.wikidata.org/entity/Q44656,أحمد القنطاري,أحمد القنطاري,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Kantari.jpg
http://www.wikidata.org/entity/Q44694,كامل شافني,كامل شافني,http://commons.wikimedia.org/wiki/Special:FilePath/Kamel%20Chafni%208411.jpg
http://www.wikidata.org/entity/Q57553,محمد السادس بن الحسن,محمد السادس بن الحسن,http://commons.wikimedia.org/wiki/Special:FilePath/King%20Mohammed%20VI%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q307988,عبد الله الطايع,عبد الله الطايع,http://commons.wikimedia.org/wiki/Special:FilePath/Abdellah%20Ta%C3%AFa%2020130220.jpg
http://www.wikidata.org/entity/Q307997,عبد اللطيف الفيلالي,عبد اللطيف الفيلالي,http://commons.wikimedia.org/wiki/Special:FilePath/%28Abdellatif%20Filali%29%20Felipe%20Gonz%C3%A1lez%20recibe%20al%20ministro%20de%20Asuntos%20Exteriores%20de%20Marruecos.%20Pool%20Moncloa.%202%20de%20julio%20de%201990%20%28cropped%29.jpeg
http://www.wikidata.org/entity/Q308061,عبد الرحيم الهاروشي,عبد الرحيم الهاروشي,
http://www.wikidata.org/entity/Q308064,عبد الرحيم التونسي,عبد الرحيم التونسي,
http://www.wikidata.org/entity/Q308069,عبد الرحيم الوكيلي,عبد الرحيم الوكيلي,
http://www.wikidata.org/entity/Q308080,عبد الرحمن قابوس,عبد الرحمن قابوس,
http://www.wikidata.org/entity/Q308086,عبد الرحمن بلمحجوب,عبد الرحمن بلمحجوب,
http://www.wikidata.org/entity/Q60421,منير عبادي,منير عبادي,http://commons.wikimedia.org/wiki/Special:FilePath/Mounir%20Obbadi%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q69103,الحسن الثاني بن محمد,الحسن الثاني بن محمد,http://commons.wikimedia.org/wiki/Special:FilePath/Hassan%20II%20%281983%29.jpg
http://www.wikidata.org/entity/Q83721,عبد الإله صابر,عبد الإله صابر,
http://www.wikidata.org/entity/Q84059,عبد المجيد لمريس,عبد المجيد لمريس,
http://www.wikidata.org/entity/Q89832,فريد بانغ,فريد بانغ,http://commons.wikimedia.org/wiki/Special:FilePath/Farid%20Bang%20%282012-11-07%2C%2020-21%29.jpg
http://www.wikidata.org/entity/Q94255,ياسين متوكلي,ياسين متوكلي,http://commons.wikimedia.org/wiki/Special:FilePath/YassinMoutaouakil.jpg
http://www.wikidata.org/entity/Q113246,كريم الأحمدي,كريم الأحمدي,http://commons.wikimedia.org/wiki/Special:FilePath/KElAhmadi1.jpg
http://www.wikidata.org/entity/Q115979,أميناتو حيدر,أميناتو حيدر,http://commons.wikimedia.org/wiki/Special:FilePath/Aminatou%20Haidar%202.jpg
http://www.wikidata.org/entity/Q125829,أحمد بن موسى الشرقي,أحمد بن موسى الشرقي,
http://www.wikidata.org/entity/Q137899,نور الدين النيبت,نور الدين النيبت,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%86%D9%88%D8%B1%20%D8%A7%D9%84%D8%AF%D9%8A%D9%86%20%D8%A7%D9%84%D9%86%D9%8A%D8%A8%D8%AA%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q144616,زكريا لبيض,زكريا لبيض,http://commons.wikimedia.org/wiki/Special:FilePath/Zakaria%20Labyad%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q176490,أحمد ابا حنيني,أحمد ابا حنيني,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20bahnini.jpg
http://www.wikidata.org/entity/Q193874,محمد الخامس بن يوسف,محمد الخامس بن يوسف,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A8%D9%86%20%D9%8A%D9%88%D8%B3%D9%81%20%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A.jpg
http://www.wikidata.org/entity/Q206209,صلاح الدين مزوار,صلاح الدين مزوار,http://commons.wikimedia.org/wiki/Special:FilePath/Salaheddine%20Mezouar%20-%202016%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q231041,ليلى إل,ليلى إل,http://commons.wikimedia.org/wiki/Special:FilePath/Layla%20El%20April%202014.jpg
http://www.wikidata.org/entity/Q233968,فريدا بوكارا,فريدا بوكارا,http://commons.wikimedia.org/wiki/Special:FilePath/Grand%20Gala%20du%20Disque%20in%20RAI%20Amsterdam.%20Frida%20Boccara%2C%20Bestanddeelnr%20923-3017.jpg
http://www.wikidata.org/entity/Q308110,عبد الرزاق جديد,عبد الرزاق جديد,http://commons.wikimedia.org/wiki/Special:FilePath/Abderazzak%20Jadid.jpg
http://www.wikidata.org/entity/Q308119,عبد السلام وادو,عبد السلام وادو,http://commons.wikimedia.org/wiki/Special:FilePath/Abdeslam%20Ouaddou%202011.jpg
http://www.wikidata.org/entity/Q308123,عبد السلام ياسين,عبد السلام ياسين,http://commons.wikimedia.org/wiki/Special:FilePath/Abdessalam%20Yassine%20%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D8%AC%D8%AF%D8%AF%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%20%D9%8A%D8%A7%D8%B3%D9%8A%D9%86%20%D8%B1%D8%AD%D9%85%D9%87%20%D8%A7%D9%84%D9%84%D9%87.jpg
http://www.wikidata.org/entity/Q311162,نبيل الزهر,نبيل الزهر,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Zhar.JPG
http://www.wikidata.org/entity/Q311334,يونس قابول,يونس قابول,http://commons.wikimedia.org/wiki/Special:FilePath/Younes%20Kaboul%20cropped%20Brighton%20v%20Spurs%20Amex%20Opening%2030711.jpg
http://www.wikidata.org/entity/Q311344,مصطفى حجي,مصطفى حجي,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha%20Hadji.jpg
http://www.wikidata.org/entity/Q316540,أسامة السعيدي,أسامة السعيدي,http://commons.wikimedia.org/wiki/Special:FilePath/Oussama%20Assaidi%202011.jpg
http://www.wikidata.org/entity/Q317670,إدريس جطو,إدريس جطو,http://commons.wikimedia.org/wiki/Special:FilePath/Driss%20Jettou.jpg
http://www.wikidata.org/entity/Q239993,نوال المتوكل,نوال المتوكل,http://commons.wikimedia.org/wiki/Special:FilePath/PortraitNawalElMoutawakelJune2016.jpg
http://www.wikidata.org/entity/Q255973,هند العروسي,هند العروسي,http://commons.wikimedia.org/wiki/Special:FilePath/Hind-laroussi-1370385225.jpg
http://www.wikidata.org/entity/Q255973,هند العروسي,هند العروسي,http://commons.wikimedia.org/wiki/Special:FilePath/Hind.jpg
http://www.wikidata.org/entity/Q255973,هند العروسي,هند العروسي,http://commons.wikimedia.org/wiki/Special:FilePath/Hind%20-%2025820.jpg
http://www.wikidata.org/entity/Q260778,ياسمين لافيت,ياسمين لافيت,http://commons.wikimedia.org/wiki/Special:FilePath/Yasmine%20Lafitte%2C%202009%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q264657,بادو الزاكي,بادو الزاكي,http://commons.wikimedia.org/wiki/Special:FilePath/Wydad%20Casablanca%20vs%20Wydad%20de%20Fes%2C%20December%2013%202009-3.jpg
http://www.wikidata.org/entity/Q266254,نجوى بيليزل,نجوى بيليزل,http://commons.wikimedia.org/wiki/Special:FilePath/Najoua-belyzel.JPEG
http://www.wikidata.org/entity/Q268529,نجاة فالو بلقاسم,نجاة فالو بلقاسم,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Najat%20Vallaud-Belkacem-crop.jpg
http://www.wikidata.org/entity/Q276936,عبد الحفيظ بن الحسن,عبد الحفيظ بن الحسن,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%AD%D9%81%D9%8A%D8%B8.jpg
http://www.wikidata.org/entity/Q276937,يوسف بن الحسن,يوسف بن الحسن,http://commons.wikimedia.org/wiki/Special:FilePath/Youcef%20ben%20hassan.jpg
http://www.wikidata.org/entity/Q278898,إدريس فتوحي,إدريس فتوحي,http://commons.wikimedia.org/wiki/Special:FilePath/Fettouhidriss.jpg
http://www.wikidata.org/entity/Q279040,أحمد موحمادينا,أحمد محمدينا,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Mohamadina.jpg
http://www.wikidata.org/entity/Q279766,رشيد تيبركانين,رشيد تيبركانين,
http://www.wikidata.org/entity/Q285662,مصطفى السيد,مصطفى السيد (والي),http://commons.wikimedia.org/wiki/Special:FilePath/40000pesetassaharauisoro1997%20%28cropped%29.JPG
http://www.wikidata.org/entity/Q318991,جاد المالح,جاد المالح,http://commons.wikimedia.org/wiki/Special:FilePath/Gad%20Elmaleh%20Cannes%202019.jpg
http://www.wikidata.org/entity/Q323470,ريدوان,ريدوان,http://commons.wikimedia.org/wiki/Special:FilePath/RedOne%202017%20press%20image.jpg
http://www.wikidata.org/entity/Q323470,ريدوان,ريدوان,http://commons.wikimedia.org/wiki/Special:FilePath/RedOne%202017%20press%20image.jpg
http://www.wikidata.org/entity/Q325471,حسن أقصبي,حسن أقصبي,http://commons.wikimedia.org/wiki/Special:FilePath/Hassan%20Akesbi%20%281967%29.jpg
http://www.wikidata.org/entity/Q327456,حكيم زياش,حكيم زياش,http://commons.wikimedia.org/wiki/Special:FilePath/Hakim%20Ziyech%202021.jpg
http://www.wikidata.org/entity/Q330609,أبراهام السرفاتي,أبراهام السرفاتي,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Serfaty.jpg
http://www.wikidata.org/entity/Q334782,القائم بأمر الله السعدي,القائم بأمر الله السعدي,
http://www.wikidata.org/entity/Q334989,الطاهر بن جلون,الطاهر بن جلون,http://commons.wikimedia.org/wiki/Special:FilePath/Tahar%20Ben%20Jelloun%20par%20Claude%20Truong-Ngoc%20sept%202013.jpg
http://www.wikidata.org/entity/Q335436,محمد شكري,محمد شكري,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%86%D8%B8%D8%B1%20%D9%85%D9%86%20%D9%85%D9%82%D9%87%D9%89%20%D8%A7%D9%84%D8%AD%D8%A7%D9%81%D8%A9.jpeg
http://www.wikidata.org/entity/Q335546,أبو العباس الوطاسي,أبو العباس الوطاسي,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20el%20Outassi.jpg
http://www.wikidata.org/entity/Q2366739,يونس أتابا,يونس أتابا,http://commons.wikimedia.org/wiki/Special:FilePath/RCA%20vs%20MAT-1-27%20septembre%202007.jpg
http://www.wikidata.org/entity/Q2374474,عز الدين أمان الله,عز الدين أمان الله,
http://www.wikidata.org/entity/Q2374941,عبد اللطيف جريندو,عبد اللطيف جريندو,http://commons.wikimedia.org/wiki/Special:FilePath/Jrindou.jpg
http://www.wikidata.org/entity/Q2378913,أحمد مصباحي,أحمد مصباحي,
http://www.wikidata.org/entity/Q2387769,سناء مرحاتي,سناء مرحاتي,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%84%D9%82%D8%B7%D8%A9%20%D8%B4%D8%A7%D8%B4%D8%A9%20%D9%85%D9%86%202020-05-29%2001-05-15.png
http://www.wikidata.org/entity/Q2395452,زكرياء علوي,زكرياء علوي,
http://www.wikidata.org/entity/Q2395831,جمال التريكي,جمال التريكي,
http://www.wikidata.org/entity/Q2398894,محسن ياجور,محسن ياجور,http://commons.wikimedia.org/wiki/Special:FilePath/Mouhcine%20Iajour%2C%20Le360%20-%20Apr%2030%2C%202019.jpg
http://www.wikidata.org/entity/Q2407061,يونس بنجلون,يونس بنجلون,http://commons.wikimedia.org/wiki/Special:FilePath/Youness%20Bengelloun.jpg
http://www.wikidata.org/entity/Q2407770,جمال السلامي,جمال السلامي,http://commons.wikimedia.org/wiki/Special:FilePath/WAC%20vs.%20FUS%20%2822.08.12%29%20-%201.jpg
http://www.wikidata.org/entity/Q2412014,سفيان بيضاوي,سفيان بيضاوي,http://commons.wikimedia.org/wiki/Special:FilePath/Frosinone%20Calcio%20-%20Benito%20Stirpe%20-%20vs%20Venezia%205%203%202023%20-%20Bidaoui%2026%20AFF%201907.jpg
http://www.wikidata.org/entity/Q2413767,أحمد بناني,أحمد بناني (سياسي),http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Bennani%20%28%20ex%20gouverneur%20bank%20al%20maghrib%20%29.jpg
http://www.wikidata.org/entity/Q2415196,سعيد شيبا,سعيد شيبا,http://commons.wikimedia.org/wiki/Special:FilePath/Sa%C3%AFd%20Chiba.jpg
http://www.wikidata.org/entity/Q2422902,خالد فوهامي,خالد فوهامي,
http://www.wikidata.org/entity/Q2437864,رشيد روكي,رشيد روكي,
http://www.wikidata.org/entity/Q2438182,إدريس بن زكري,إدريس بن زكري (حارس مرمى),
http://www.wikidata.org/entity/Q2444800,عبد المجيد الظلمي,عبد المجيد الظلمي,
http://www.wikidata.org/entity/Q2445587,مصطفى ميري,مصطفى ميري,
http://www.wikidata.org/entity/Q2824448,عادل لطفي,عادل لطفي,
http://www.wikidata.org/entity/Q2824449,عديل سراج,عديل سراج,http://commons.wikimedia.org/wiki/Special:FilePath/Adil%20Serraj.PNG
